Year,Month,Region,County,Beneficiaries, Benefit Amounts (Dollars) 
2002,9,Southern Tier,Schuyler,300,240000
2002,9,Finger Lakes,Seneca,300,270000
2002,9,Southern Tier,Steuben,2000,1300000
2002,9,North Country,St. Lawrence,1200,900000
2002,9,Long Island,Suffolk,18200,16600000
2002,9,Hudson Valley,Sullivan,600,490000
2002,9,Southern Tier,Tioga,600,520000
2002,9,Southern Tier,Tompkins,500,490000
2002,9,Hudson Valley,Ulster,1800,1500000
2002,9,Unknown Geography,Unknown,1400,1640000
2002,9,Capital,Warren,600,440000
2002,9,Capital,Washington,600,500000
2002,9,Finger Lakes,Wayne,1500,1370000
2002,9,Hudson Valley,Westchester,9400,9820000
2002,9,Finger Lakes,Wyoming,500,340000
2002,9,Finger Lakes,Yates,300,220000
2002,8,Capital,Albany,2300,2070000
2002,8,Western New York,Allegany,400,280000
2002,8,New York City,Bronx,17500,15230000
2002,8,Southern Tier,Broome,2600,2060000
2002,8,Western New York,Cattaraugus,1000,650000
2002,8,Central New York,Cayuga,900,680000
2002,8,Western New York,Chautauqua,1800,1240000
2002,8,Southern Tier,Chemung,1300,1000000
2002,8,Southern Tier,Chenango,800,500000
2002,8,North Country,Clinton,1000,630000
2002,8,Capital,Columbia,400,380000
2002,8,Central New York,Cortland,500,370000
2002,8,Southern Tier,Delaware,400,270000
2002,8,Hudson Valley,Dutchess,2500,2490000
2002,8,Western New York,Erie,12700,9810000
2002,8,North Country,Essex,300,200000
2002,8,North Country,Franklin,500,340000
2002,8,Mohawk Valley,Fulton,600,400000
2002,8,Finger Lakes,Genesee,700,540000
2002,8,Capital,Greene,500,340000
2002,8,North Country,Hamilton,0,10000
2002,8,Mohawk Valley,Herkimer,700,490000
2002,8,North Country,Jefferson,1300,860000
2002,8,New York City,Kings,34200,31160000
2002,8,North Country,Lewis,300,200000
2002,8,Finger Lakes,Livingston,800,650000
2002,8,Central New York,Madison,700,510000
2002,8,Finger Lakes,Monroe,10200,9100000
2002,8,Mohawk Valley,Montgomery,700,480000
2002,8,Long Island,Nassau,14200,14940000
2002,8,New York City,New York,25500,26760000
2002,8,Western New York,Niagara,3700,2670000
2002,8,Mohawk Valley,Oneida,2800,2020000
2002,8,Central New York,Onondaga,5200,4430000
2002,8,Finger Lakes,Ontario,1100,960000
2002,8,Hudson Valley,Orange,2800,2650000
2002,8,Finger Lakes,Orleans,600,390000
2002,8,Central New York,Oswego,1800,1540000
2002,8,Mohawk Valley,Otsego,500,370000
2002,8,Out-of-State Resident,Out-of-State,21900,26540000
2002,8,Hudson Valley,Putnam,1000,1020000
2002,8,New York City,Queens,26200,25140000
2002,8,Capital,Rensselaer,1600,1370000
2002,8,New York City,Richmond,5800,5990000
2002,8,Hudson Valley,Rockland,2600,2690000
2002,8,Capital,Saratoga,1500,1330000
2002,8,Capital,Schenectady,1300,1090000
2002,8,Mohawk Valley,Schoharie,300,210000
2002,8,Southern Tier,Schuyler,300,240000
2002,8,Finger Lakes,Seneca,300,250000
2002,8,Southern Tier,Steuben,1800,1320000
2002,8,North Country,St. Lawrence,1300,920000
2002,8,Long Island,Suffolk,18000,17540000
2002,8,Hudson Valley,Sullivan,500,450000
2002,8,Southern Tier,Tioga,700,510000
2002,8,Southern Tier,Tompkins,700,560000
2002,8,Hudson Valley,Ulster,1900,1520000
2002,8,Unknown Geography,Unknown,1400,1530000
2002,8,Capital,Warren,500,410000
2002,8,Capital,Washington,600,480000
2002,8,Finger Lakes,Wayne,1500,1290000
2002,8,Hudson Valley,Westchester,9400,9910000
2002,8,Finger Lakes,Wyoming,500,330000
2002,8,Finger Lakes,Yates,300,200000
2002,7,Capital,Albany,2500,2490000
2002,7,Western New York,Allegany,600,410000
2002,7,New York City,Bronx,18500,18370000
2002,7,Southern Tier,Broome,3100,2740000
2002,7,Western New York,Cattaraugus,1200,910000
2002,7,Central New York,Cayuga,1100,910000
2002,7,Western New York,Chautauqua,2400,1610000
2002,7,Southern Tier,Chemung,1300,1230000
2002,7,Southern Tier,Chenango,900,610000
2002,7,North Country,Clinton,1100,860000
2002,7,Capital,Columbia,500,520000
2002,7,Central New York,Cortland,800,590000
2002,7,Southern Tier,Delaware,400,360000
2002,7,Hudson Valley,Dutchess,2800,3070000
2002,7,Western New York,Erie,14000,12090000
2002,7,North Country,Essex,400,270000
2002,7,North Country,Franklin,600,460000
2002,7,Mohawk Valley,Fulton,600,480000
2002,7,Finger Lakes,Genesee,900,750000
2002,7,Capital,Greene,500,490000
2002,7,North Country,Hamilton,0,20000
2002,7,Mohawk Valley,Herkimer,800,650000
2002,7,North Country,Jefferson,1400,1040000
2002,7,New York City,Kings,35800,36930000
2002,7,North Country,Lewis,500,310000
2002,7,Finger Lakes,Livingston,1100,990000
2002,7,Central New York,Madison,800,680000
2002,7,Finger Lakes,Monroe,11200,11470000
2002,7,Mohawk Valley,Montgomery,800,620000
2002,7,Long Island,Nassau,15400,18510000
2002,7,New York City,New York,27200,32420000
2002,7,Western New York,Niagara,4100,3280000
2002,7,Mohawk Valley,Oneida,3300,2620000
2002,7,Central New York,Onondaga,5800,5480000
2002,7,Finger Lakes,Ontario,1300,1310000
2002,7,Hudson Valley,Orange,3200,3370000
2002,7,Finger Lakes,Orleans,600,500000
2002,7,Central New York,Oswego,2200,2160000
2002,7,Mohawk Valley,Otsego,600,430000
2002,7,Out-of-State Resident,Out-of-State,23800,33230000
2002,7,Hudson Valley,Putnam,1100,1310000
2002,7,New York City,Queens,28000,30440000
2002,7,Capital,Rensselaer,1800,1710000
2002,7,New York City,Richmond,6000,7110000
2002,7,Hudson Valley,Rockland,2800,3210000
2002,7,Capital,Saratoga,1700,1740000
2002,7,Capital,Schenectady,1400,1380000
2002,7,Mohawk Valley,Schoharie,400,320000
2002,7,Southern Tier,Schuyler,300,320000
2002,7,Finger Lakes,Seneca,400,330000
2002,7,Southern Tier,Steuben,2400,1880000
2002,7,North Country,St. Lawrence,1500,1210000
2002,7,Long Island,Suffolk,19100,20940000
2002,7,Hudson Valley,Sullivan,600,580000
2002,7,Southern Tier,Tioga,700,660000
2002,7,Southern Tier,Tompkins,800,740000
2002,7,Hudson Valley,Ulster,2000,1830000
2002,7,Unknown Geography,Unknown,1700,2010000
2002,7,Capital,Warren,600,530000
2002,7,Capital,Washington,700,570000
2002,7,Finger Lakes,Wayne,1800,1830000
2002,7,Hudson Valley,Westchester,10200,12120000
2002,7,Finger Lakes,Wyoming,600,470000
2002,7,Finger Lakes,Yates,300,260000
2002,6,Capital,Albany,2300,2000000
2002,6,Western New York,Allegany,600,410000
2002,6,New York City,Bronx,16600,14450000
2002,6,Southern Tier,Broome,3000,2440000
2002,6,Western New York,Cattaraugus,1300,780000
2002,6,Central New York,Cayuga,1000,680000
2002,6,Western New York,Chautauqua,1800,1270000
2002,6,Southern Tier,Chemung,1300,1020000
2002,6,Southern Tier,Chenango,600,490000
2002,6,North Country,Clinton,1000,760000
2002,6,Capital,Columbia,400,420000
2002,6,Central New York,Cortland,700,500000
2002,6,Southern Tier,Delaware,400,290000
2002,6,Hudson Valley,Dutchess,2500,2500000
2002,6,Western New York,Erie,12100,9660000
2002,6,North Country,Essex,400,280000
2002,6,North Country,Franklin,600,400000
2002,6,Mohawk Valley,Fulton,500,390000
2002,6,Finger Lakes,Genesee,900,690000
2002,6,Capital,Greene,500,400000
2002,6,North Country,Hamilton,0,10000
2002,6,Mohawk Valley,Herkimer,700,580000
2002,6,North Country,Jefferson,1300,850000
2002,6,New York City,Kings,31900,28970000
2002,6,North Country,Lewis,400,250000
2002,6,Finger Lakes,Livingston,1000,830000
2002,6,Central New York,Madison,800,600000
2002,6,Finger Lakes,Monroe,9900,9210000
2002,6,Mohawk Valley,Montgomery,700,530000
2002,6,Long Island,Nassau,13500,14230000
2002,6,New York City,New York,26000,26690000
2002,6,Western New York,Niagara,3500,2690000
2002,6,Mohawk Valley,Oneida,2800,2060000
2002,6,Central New York,Onondaga,5500,4540000
2002,6,Finger Lakes,Ontario,1400,1210000
2002,6,Hudson Valley,Orange,2800,2660000
2002,6,Finger Lakes,Orleans,600,410000
2002,6,Central New York,Oswego,2300,1910000
2002,6,Mohawk Valley,Otsego,600,390000
2002,6,Out-of-State Resident,Out-of-State,23000,27370000
2002,6,Hudson Valley,Putnam,900,1050000
2002,6,New York City,Queens,25600,24380000
2002,6,Capital,Rensselaer,1600,1340000
2002,6,New York City,Richmond,4900,5110000
2002,6,Hudson Valley,Rockland,2500,2400000
2002,6,Capital,Saratoga,1600,1480000
2002,6,Capital,Schenectady,1200,1120000
2002,6,Mohawk Valley,Schoharie,400,310000
2002,6,Southern Tier,Schuyler,300,250000
2002,6,Finger Lakes,Seneca,400,320000
2002,6,Southern Tier,Steuben,2100,1570000
2002,6,North Country,St. Lawrence,1500,1160000
2002,6,Long Island,Suffolk,14800,14790000
2002,6,Hudson Valley,Sullivan,600,530000
2002,6,Southern Tier,Tioga,700,580000
2002,6,Southern Tier,Tompkins,700,610000
2002,6,Hudson Valley,Ulster,1700,1400000
2002,6,Unknown Geography,Unknown,1900,1950000
2002,6,Capital,Warren,600,460000
2002,6,Capital,Washington,600,440000
2002,6,Finger Lakes,Wayne,1800,1610000
2002,6,Hudson Valley,Westchester,9000,9540000
2002,6,Finger Lakes,Wyoming,500,420000
2002,6,Finger Lakes,Yates,300,220000
2002,5,Capital,Albany,2400,2210000
2002,5,Western New York,Allegany,700,460000
2002,5,New York City,Bronx,17700,15890000
2002,5,Southern Tier,Broome,3100,2680000
2002,5,Western New York,Cattaraugus,1500,940000
2002,5,Central New York,Cayuga,1100,800000
2002,5,Western New York,Chautauqua,2200,1510000
2002,5,Southern Tier,Chemung,1400,1190000
2002,5,Southern Tier,Chenango,800,590000
2002,5,North Country,Clinton,1300,890000
2002,5,Capital,Columbia,500,480000
2002,5,Central New York,Cortland,800,640000
2002,5,Southern Tier,Delaware,500,380000
2002,5,Hudson Valley,Dutchess,2500,2600000
2002,5,Western New York,Erie,13300,10790000
2002,5,North Country,Essex,600,400000
2002,5,North Country,Franklin,800,590000
2002,5,Mohawk Valley,Fulton,600,450000
2002,5,Finger Lakes,Genesee,1000,810000
2002,5,Capital,Greene,600,490000
2002,5,North Country,Hamilton,100,40000
2002,5,Mohawk Valley,Herkimer,1000,730000
2002,5,North Country,Jefferson,1700,1100000
2002,5,New York City,Kings,34700,32610000
2002,5,North Country,Lewis,500,340000
2002,5,Finger Lakes,Livingston,1200,980000
2002,5,Central New York,Madison,800,660000
2002,5,Finger Lakes,Monroe,10800,10060000
2002,5,Mohawk Valley,Montgomery,800,610000
2002,5,Long Island,Nassau,13800,15360000
2002,5,New York City,New York,27600,29390000
2002,5,Western New York,Niagara,4000,3130000
2002,5,Mohawk Valley,Oneida,3000,2230000
2002,5,Central New York,Onondaga,5800,4960000
2002,5,Finger Lakes,Ontario,1700,1450000
2002,5,Hudson Valley,Orange,2900,2860000
2002,5,Finger Lakes,Orleans,600,480000
2002,5,Central New York,Oswego,2500,2090000
2002,5,Mohawk Valley,Otsego,600,440000
2002,5,Out-of-State Resident,Out-of-State,24500,29690000
2002,5,Hudson Valley,Putnam,900,1060000
2002,5,New York City,Queens,27900,27650000
2002,5,Capital,Rensselaer,1700,1490000
2002,5,New York City,Richmond,5100,5520000
2002,5,Hudson Valley,Rockland,2400,2540000
2002,5,Capital,Saratoga,1800,1700000
2002,5,Capital,Schenectady,1300,1210000
2002,5,Mohawk Valley,Schoharie,500,440000
2002,5,Southern Tier,Schuyler,400,300000
2002,5,Finger Lakes,Seneca,500,380000
2002,5,Southern Tier,Steuben,2200,1760000
2002,5,North Country,St. Lawrence,1900,1440000
2002,5,Long Island,Suffolk,15500,16160000
2002,5,Hudson Valley,Sullivan,700,590000
2002,5,Southern Tier,Tioga,800,640000
2002,5,Southern Tier,Tompkins,800,660000
2002,5,Hudson Valley,Ulster,1800,1530000
2002,5,Unknown Geography,Unknown,2100,2210000
2002,5,Capital,Warren,800,590000
2002,5,Capital,Washington,700,510000
2002,5,Finger Lakes,Wayne,2000,1750000
2002,5,Hudson Valley,Westchester,9300,10310000
2002,5,Finger Lakes,Wyoming,700,520000
2002,5,Finger Lakes,Yates,400,250000
2002,4,Capital,Albany,2900,2940000
2002,4,Western New York,Allegany,900,750000
2002,4,New York City,Bronx,20600,18740000
2002,4,Southern Tier,Broome,4000,3840000
2002,4,Western New York,Cattaraugus,1900,1540000
2002,4,Central New York,Cayuga,1500,1210000
2002,4,Western New York,Chautauqua,3100,2280000
2002,4,Southern Tier,Chemung,1700,1640000
2002,4,Southern Tier,Chenango,1200,1030000
2002,4,North Country,Clinton,1600,1400000
2002,4,Capital,Columbia,700,680000
2002,4,Central New York,Cortland,1200,1160000
2002,4,Southern Tier,Delaware,800,630000
2002,4,Hudson Valley,Dutchess,3100,3390000
2002,4,Western New York,Erie,17800,15520000
2002,4,North Country,Essex,900,780000
2002,4,North Country,Franklin,1100,1020000
2002,4,Mohawk Valley,Fulton,900,770000
2002,4,Finger Lakes,Genesee,1400,1250000
2002,4,Capital,Greene,800,750000
2002,4,North Country,Hamilton,100,120000
2002,4,Mohawk Valley,Herkimer,1300,1220000
2002,4,North Country,Jefferson,2500,2010000
2002,4,New York City,Kings,41600,38530000
2002,4,North Country,Lewis,700,660000
2002,4,Finger Lakes,Livingston,1500,1380000
2002,4,Central New York,Madison,1200,1140000
2002,4,Finger Lakes,Monroe,12600,12770000
2002,4,Mohawk Valley,Montgomery,1100,980000
2002,4,Long Island,Nassau,17100,18730000
2002,4,New York City,New York,30600,34500000
2002,4,Western New York,Niagara,5600,4770000
2002,4,Mohawk Valley,Oneida,3700,3210000
2002,4,Central New York,Onondaga,7100,7060000
2002,4,Finger Lakes,Ontario,2100,2070000
2002,4,Hudson Valley,Orange,3900,3850000
2002,4,Finger Lakes,Orleans,900,760000
2002,4,Central New York,Oswego,3200,2820000
2002,4,Mohawk Valley,Otsego,1000,820000
2002,4,Out-of-State Resident,Out-of-State,27500,36260000
2002,4,Hudson Valley,Putnam,1100,1340000
2002,4,New York City,Queens,33800,33880000
2002,4,Capital,Rensselaer,2300,2270000
2002,4,New York City,Richmond,6500,6660000
2002,4,Hudson Valley,Rockland,2900,3180000
2002,4,Capital,Saratoga,2600,2590000
2002,4,Capital,Schenectady,1900,1770000
2002,4,Mohawk Valley,Schoharie,700,730000
2002,4,Southern Tier,Schuyler,500,470000
2002,4,Finger Lakes,Seneca,600,550000
2002,4,Southern Tier,Steuben,2600,2410000
2002,4,North Country,St. Lawrence,2500,2390000
2002,4,Long Island,Suffolk,20600,20070000
2002,4,Hudson Valley,Sullivan,1100,930000
2002,4,Southern Tier,Tioga,1000,920000
2002,4,Southern Tier,Tompkins,1000,940000
2002,4,Hudson Valley,Ulster,2400,2080000
2002,4,Unknown Geography,Unknown,2400,2780000
2002,4,Capital,Warren,1400,1120000
2002,4,Capital,Washington,1000,790000
2002,4,Finger Lakes,Wayne,2500,2380000
2002,4,Hudson Valley,Westchester,11300,12790000
2002,4,Finger Lakes,Wyoming,1000,890000
2002,4,Finger Lakes,Yates,500,400000
2002,3,Capital,Albany,3000,2750000
2002,3,Western New York,Allegany,1000,770000
2002,3,New York City,Bronx,19900,17150000
2002,3,Southern Tier,Broome,4200,3570000
2002,3,Western New York,Cattaraugus,2100,1560000
2002,3,Central New York,Cayuga,1500,1230000
2002,3,Western New York,Chautauqua,3000,2150000
2002,3,Southern Tier,Chemung,1900,1520000
2002,3,Southern Tier,Chenango,1300,1080000
2002,3,North Country,Clinton,1700,1350000
2002,3,Capital,Columbia,800,680000
2002,3,Central New York,Cortland,1300,1120000
2002,3,Southern Tier,Delaware,800,680000
2002,3,Hudson Valley,Dutchess,3000,3060000
2002,3,Western New York,Erie,17000,14790000
2002,3,North Country,Essex,900,780000
2002,3,North Country,Franklin,1100,980000
2002,3,Mohawk Valley,Fulton,900,760000
2002,3,Finger Lakes,Genesee,1500,1280000
2002,3,Capital,Greene,800,720000
2002,3,North Country,Hamilton,100,100000
2002,3,Mohawk Valley,Herkimer,1400,1170000
2002,3,North Country,Jefferson,2600,2030000
2002,3,New York City,Kings,39800,35640000
2002,3,North Country,Lewis,800,720000
2002,3,Finger Lakes,Livingston,1500,1320000
2002,3,Central New York,Madison,1300,1230000
2002,3,Finger Lakes,Monroe,11900,10820000
2002,3,Mohawk Valley,Montgomery,1100,980000
2002,3,Long Island,Nassau,16600,17420000
2002,3,New York City,New York,30900,32070000
2002,3,Western New York,Niagara,5400,4590000
2002,3,Mohawk Valley,Oneida,3700,3120000
2002,3,Central New York,Onondaga,7000,6440000
2002,3,Finger Lakes,Ontario,2200,2020000
2002,3,Hudson Valley,Orange,3700,3600000
2002,3,Finger Lakes,Orleans,900,740000
2002,3,Central New York,Oswego,3100,2560000
2002,3,Mohawk Valley,Otsego,1100,900000
2002,3,Out-of-State Resident,Out-of-State,27900,33260000
2002,3,Hudson Valley,Putnam,1100,1230000
2002,3,New York City,Queens,33300,31630000
2002,3,Capital,Rensselaer,2500,2330000
2002,3,New York City,Richmond,5600,5730000
2002,3,Hudson Valley,Rockland,2700,2840000
2002,3,Capital,Saratoga,2800,2640000
2002,3,Capital,Schenectady,1900,1700000
2002,3,Mohawk Valley,Schoharie,800,750000
2002,3,Southern Tier,Schuyler,500,460000
2002,3,Finger Lakes,Seneca,600,560000
2002,3,Southern Tier,Steuben,3000,2310000
2002,3,North Country,St. Lawrence,2600,2210000
2002,3,Long Island,Suffolk,19900,19760000
2002,3,Hudson Valley,Sullivan,1200,1030000
2002,3,Southern Tier,Tioga,1100,880000
2002,3,Southern Tier,Tompkins,1000,860000
2002,3,Hudson Valley,Ulster,2200,2010000
2002,3,Unknown Geography,Unknown,2500,2600000
2002,3,Capital,Warren,1500,1160000
2002,3,Capital,Washington,1000,810000
2002,3,Finger Lakes,Wayne,2400,2100000
2002,3,Hudson Valley,Westchester,11300,12020000
2002,3,Finger Lakes,Wyoming,1100,970000
2002,3,Finger Lakes,Yates,500,410000
2002,2,Capital,Albany,3000,2750000
2002,2,Western New York,Allegany,1100,810000
2002,2,New York City,Bronx,20200,17680000
2002,2,Southern Tier,Broome,4200,3740000
2002,2,Western New York,Cattaraugus,2200,1630000
2002,2,Central New York,Cayuga,1600,1320000
2002,2,Western New York,Chautauqua,3200,2240000
2002,2,Southern Tier,Chemung,1800,1530000
2002,2,Southern Tier,Chenango,1300,1110000
2002,2,North Country,Clinton,1700,1380000
2002,2,Capital,Columbia,900,720000
2002,2,Central New York,Cortland,1200,1200000
2002,2,Southern Tier,Delaware,800,700000
2002,2,Hudson Valley,Dutchess,3100,3150000
2002,2,Western New York,Erie,17500,15090000
2002,2,North Country,Essex,900,800000
2002,2,North Country,Franklin,1100,960000
2002,2,Mohawk Valley,Fulton,1000,830000
2002,2,Finger Lakes,Genesee,1700,1390000
2002,2,Capital,Greene,900,770000
2002,2,North Country,Hamilton,100,100000
2002,2,Mohawk Valley,Herkimer,1400,1200000
2002,2,North Country,Jefferson,2700,2180000
2002,2,New York City,Kings,40800,36780000
2002,2,North Country,Lewis,800,760000
2002,2,Finger Lakes,Livingston,1600,1330000
2002,2,Central New York,Madison,1400,1350000
2002,2,Finger Lakes,Monroe,12200,11140000
2002,2,Mohawk Valley,Montgomery,1300,1090000
2002,2,Long Island,Nassau,17300,17840000
2002,2,New York City,New York,31800,33050000
2002,2,Western New York,Niagara,5600,4740000
2002,2,Mohawk Valley,Oneida,3900,3220000
2002,2,Central New York,Onondaga,7200,6540000
2002,2,Finger Lakes,Ontario,2200,2110000
2002,2,Hudson Valley,Orange,3800,3740000
2002,2,Finger Lakes,Orleans,1000,820000
2002,2,Central New York,Oswego,3200,2820000
2002,2,Mohawk Valley,Otsego,1200,970000
2002,2,Out-of-State Resident,Out-of-State,28700,33990000
2002,2,Hudson Valley,Putnam,1100,1250000
2002,2,New York City,Queens,34000,32510000
2002,2,Capital,Rensselaer,2500,2370000
2002,2,New York City,Richmond,5800,5860000
2002,2,Hudson Valley,Rockland,2800,2800000
2002,2,Capital,Saratoga,2900,2840000
2002,2,Capital,Schenectady,1900,1710000
2002,2,Mohawk Valley,Schoharie,800,790000
2002,2,Southern Tier,Schuyler,500,500000
2002,2,Finger Lakes,Seneca,700,570000
2002,2,Southern Tier,Steuben,2900,2320000
2002,2,North Country,St. Lawrence,2500,2190000
2002,2,Long Island,Suffolk,21700,21030000
2002,2,Hudson Valley,Sullivan,1200,1050000
2002,2,Southern Tier,Tioga,1000,910000
2002,2,Southern Tier,Tompkins,900,850000
2002,2,Hudson Valley,Ulster,2300,2120000
2002,2,Unknown Geography,Unknown,2500,2630000
2002,2,Capital,Warren,1600,1290000
2002,2,Capital,Washington,1200,960000
2002,2,Finger Lakes,Wayne,2400,2130000
2002,2,Hudson Valley,Westchester,11500,12290000
2002,2,Finger Lakes,Wyoming,1200,1030000
2002,2,Finger Lakes,Yates,500,430000
2002,1,Capital,Albany,3100,2970000
2002,1,Western New York,Allegany,1100,820000
2002,1,New York City,Bronx,21700,20330000
2002,1,Southern Tier,Broome,4900,4150000
2002,1,Western New York,Cattaraugus,2400,1820000
2002,1,Central New York,Cayuga,1700,1440000
2002,1,Western New York,Chautauqua,3900,2490000
2002,1,Southern Tier,Chemung,2000,1810000
2002,1,Southern Tier,Chenango,1300,1200000
2002,1,North Country,Clinton,1700,1410000
2002,1,Capital,Columbia,800,690000
2002,1,Central New York,Cortland,1600,1430000
2002,1,Southern Tier,Delaware,800,700000
2002,1,Hudson Valley,Dutchess,3200,3290000
2002,1,Western New York,Erie,19800,16890000
2002,1,North Country,Essex,1000,830000
2002,1,North Country,Franklin,1200,1000000
2002,1,Mohawk Valley,Fulton,1200,920000
2002,1,Finger Lakes,Genesee,1800,1490000
2002,1,Capital,Greene,900,820000
2002,1,North Country,Hamilton,100,90000
2002,1,Mohawk Valley,Herkimer,1400,1190000
2002,1,North Country,Jefferson,2700,2170000
2002,1,New York City,Kings,44100,43070000
2002,1,North Country,Lewis,900,760000
2002,1,Finger Lakes,Livingston,1700,1500000
2002,1,Central New York,Madison,1600,1460000
2002,1,Finger Lakes,Monroe,13300,12250000
2002,1,Mohawk Valley,Montgomery,1400,1150000
2002,1,Long Island,Nassau,18100,20520000
2002,1,New York City,New York,33700,38810000
2002,1,Western New York,Niagara,6300,5220000
2002,1,Mohawk Valley,Oneida,4300,3420000
2002,1,Central New York,Onondaga,7700,7200000
2002,1,Finger Lakes,Ontario,2300,2260000
2002,1,Hudson Valley,Orange,4100,4030000
2002,1,Finger Lakes,Orleans,1200,910000
2002,1,Central New York,Oswego,3600,3020000
2002,1,Mohawk Valley,Otsego,1200,1060000
2002,1,Out-of-State Resident,Out-of-State,29800,38720000
2002,1,Hudson Valley,Putnam,1100,1330000
2002,1,New York City,Queens,36300,37480000
2002,1,Capital,Rensselaer,2700,2570000
2002,1,New York City,Richmond,6200,6670000
2002,1,Hudson Valley,Rockland,3000,3080000
2002,1,Capital,Saratoga,3100,3090000
2002,1,Capital,Schenectady,1900,1750000
2002,1,Mohawk Valley,Schoharie,800,820000
2002,1,Southern Tier,Schuyler,600,560000
2002,1,Finger Lakes,Seneca,800,610000
2002,1,Southern Tier,Steuben,3100,2650000
2002,1,North Country,St. Lawrence,2600,2300000
2002,1,Long Island,Suffolk,22700,23540000
2002,1,Hudson Valley,Sullivan,1200,1030000
2002,1,Southern Tier,Tioga,1100,980000
2002,1,Southern Tier,Tompkins,1000,930000
2002,1,Hudson Valley,Ulster,2600,2360000
2002,1,Unknown Geography,Unknown,2400,2670000
2002,1,Capital,Warren,1600,1430000
2002,1,Capital,Washington,1100,1060000
2002,1,Finger Lakes,Wayne,2700,2280000
2002,1,Hudson Valley,Westchester,11800,13310000
2002,1,Finger Lakes,Wyoming,1300,1130000
2002,1,Finger Lakes,Yates,500,450000
2001,12,Capital,Albany,2500,2280000
2001,12,Western New York,Allegany,800,640000
2001,12,New York City,Bronx,19300,18040000
2001,12,Southern Tier,Broome,4100,3260000
2001,12,Western New York,Cattaraugus,2200,1490000
2001,12,Central New York,Cayuga,1600,1200000
2001,12,Western New York,Chautauqua,3400,2240000
2001,12,Southern Tier,Chemung,2000,1650000
2001,12,Southern Tier,Chenango,1100,960000
2001,12,North Country,Clinton,1200,1070000
2001,12,Capital,Columbia,600,500000
2001,12,Central New York,Cortland,1500,1400000
2001,12,Southern Tier,Delaware,600,480000
2001,12,Hudson Valley,Dutchess,2600,2620000
2001,12,Western New York,Erie,15700,13420000
2001,12,North Country,Essex,800,680000
2001,12,North Country,Franklin,1000,840000
2001,12,Mohawk Valley,Fulton,1000,740000
2001,12,Finger Lakes,Genesee,1500,1190000
2001,12,Capital,Greene,700,620000
2001,12,North Country,Hamilton,100,90000
2001,12,Mohawk Valley,Herkimer,1100,980000
2001,12,North Country,Jefferson,2400,1980000
2001,12,New York City,Kings,39400,37340000
2001,12,North Country,Lewis,800,610000
2001,12,Finger Lakes,Livingston,1300,1090000
2001,12,Central New York,Madison,1300,1180000
2001,12,Finger Lakes,Monroe,11200,10390000
2001,12,Mohawk Valley,Montgomery,1100,840000
2001,12,Long Island,Nassau,15000,16680000
2001,12,New York City,New York,31100,34560000
2001,12,Western New York,Niagara,5000,4040000
2001,12,Mohawk Valley,Oneida,3300,2740000
2001,12,Central New York,Onondaga,6500,6320000
2001,12,Finger Lakes,Ontario,1900,1720000
2001,12,Hudson Valley,Orange,3400,3320000
2001,12,Finger Lakes,Orleans,900,730000
2001,12,Central New York,Oswego,2800,2510000
2001,12,Mohawk Valley,Otsego,900,780000
2001,12,Out-of-State Resident,Out-of-State,27300,34230000
2001,12,Hudson Valley,Putnam,900,1050000
2001,12,New York City,Queens,32300,32860000
2001,12,Capital,Rensselaer,2200,2010000
2001,12,New York City,Richmond,5800,6010000
2001,12,Hudson Valley,Rockland,2400,2580000
2001,12,Capital,Saratoga,2500,2430000
2001,12,Capital,Schenectady,1500,1310000
2001,12,Mohawk Valley,Schoharie,600,550000
2001,12,Southern Tier,Schuyler,600,490000
2001,12,Finger Lakes,Seneca,500,480000
2001,12,Southern Tier,Steuben,2800,2460000
2001,12,North Country,St. Lawrence,2200,1840000
2001,12,Long Island,Suffolk,17800,18360000
2001,12,Hudson Valley,Sullivan,1000,900000
2001,12,Southern Tier,Tioga,1200,880000
2001,12,Southern Tier,Tompkins,800,770000
2001,12,Hudson Valley,Ulster,2100,1910000
2001,12,Unknown Geography,Unknown,2100,2320000
2001,12,Capital,Warren,1400,1290000
2001,12,Capital,Washington,900,900000
2001,12,Finger Lakes,Wayne,2200,1920000
2001,12,Hudson Valley,Westchester,9700,10900000
2001,12,Finger Lakes,Wyoming,1100,850000
2001,12,Finger Lakes,Yates,400,360000
2001,11,Capital,Albany,2100,1800000
2001,11,Western New York,Allegany,600,380000
2001,11,New York City,Bronx,18300,16480000
2001,11,Southern Tier,Broome,3400,2480000
2001,11,Western New York,Cattaraugus,1800,1090000
2001,11,Central New York,Cayuga,1300,780000
2001,11,Western New York,Chautauqua,3200,1740000
2001,11,Southern Tier,Chemung,1900,1290000
2001,11,Southern Tier,Chenango,900,680000
2001,11,North Country,Clinton,900,680000
2001,11,Capital,Columbia,400,370000
2001,11,Central New York,Cortland,900,720000
2001,11,Southern Tier,Delaware,500,320000
2001,11,Hudson Valley,Dutchess,2200,2110000
2001,11,Western New York,Erie,13400,10480000
2001,11,North Country,Essex,600,430000
2001,11,North Country,Franklin,800,550000
2001,11,Mohawk Valley,Fulton,700,440000
2001,11,Finger Lakes,Genesee,1200,820000
2001,11,Capital,Greene,600,440000
2001,11,North Country,Hamilton,100,70000
2001,11,Mohawk Valley,Herkimer,800,600000
2001,11,North Country,Jefferson,1900,1340000
2001,11,New York City,Kings,36900,34340000
